Mark,WIND,Competitor,Nat,Venue,Date,Speed
10.269642857142856,-1.4,Rafael DA SILVA RIBEIRO,BRA,BogotÃ¡ (COL),2008-07-19,35.054773082942106
10.269880952380952,0.9,Kendall KEE,USA,"Bradenton, FL (USA)",2016-05-26,35.05396037882389
10.270119047619046,1.4,Yannick WOLF,GER,"Sepp-Herberger-Stadion, Weinheim (GER)",2020-08-01,35.053147712388004
10.270357142857142,2.0,Geronimo GOELOE,AHO,"El Paso, TX (USA)",2008-04-12,35.05233508363182
10.270595238095236,1.3,Philip REDRICK,USA,"Austin, TX (USA)",2011-04-09,35.05152249255272
10.270833333333332,2.0,Alex HARTMANN,AUS,Brisbane (AUS),2019-03-23,35.05070993914808
10.271071428571428,1.1,Jeremiah AZU,GBR,Loughborough (GBR),2019-05-19,35.04989742341528
10.271309523809522,1.8,Aleksey USOV,RUS,Kaluga (RUS),2019-06-14,35.049084945351716
10.271547619047618,-0.2,Terry JERNIGAN,USA,"Orlando, FL (USA)",2014-05-24,35.04827250495474
10.271785714285713,1.7,Tim ABEYIE,GHA,Regensburg (GER),2014-07-05,35.04746010222176
10.272023809523809,0.8,Michali EVERETT,JAM,Kingston (JAM),2019-06-21,35.046647737150145
10.272261904761903,1.4,Emanuel PARRIS,CAN,"Modesto, CA (USA)",2008-05-10,35.04583540973728
10.272499999999999,-0.5,Desislav GUNEV,BUL,Sofia (BUL),2008-06-14,35.045023119980534
10.272738095238093,-0.1,John WOODS,USA,Canberra (AUS),2008-07-06,35.04421086787731
10.27297619047619,1.4,Donovan WALLACE,USA,"Modesto, CA (USA)",2016-04-25,35.04339865342496
10.273214285714284,1.1,Willie PERRY,USA,Marseille (FRA),2011-06-04,35.042586476620905
10.27345238095238,1.3,Terry Ricardo THOMAS,JAM,Kingston (JAM),2017-06-03,35.04177433746249
10.273690476190476,1.7,Allistar CLARKE,SKN,San JosÃ© (CRC),2015-08-07,35.04096223594712
10.27392857142857,1.8,Robert HERING,GER,NÃ¼rnberg (GER),2015-07-25,35.040150172072174
10.274166666666666,1.0,Jin Su JUNG,AUS,"Main Stadium, Gwangju (KOR)",2015-07-08,35.039338145835025
10.27440476190476,1.8,Mishal Khalifa AL MUTAIRI,KUW,Wuhan (CHN),2015-06-04,35.03852615723308
10.274642857142856,1.8,Devin DUVERNAY,USA,"Austin, TX (USA)",2015-05-16,35.03771420626369
10.27488095238095,1.0,CÄƒtÄƒlin CÃŽMPEANU,ROU,BucureÅŸti (ROU),2015-06-13,35.03690229292427
10.275096153846153,0.2,Jesse URI-KHOB,NAM,Clarendon (JAM),2016-02-06,35.036168480549506
10.27528846153846,1.7,Justin SCRUGGS,USA,"Canyon, TX (USA)",2015-04-11,35.03551275932737
10.275480769230768,0.8,Tom GAMBLE,AUS,Canberra (AUS),2016-02-20,35.034857062649145
10.275673076923075,1.8,Tadashi PINDER,BAH,"Gainesville, FL (USA)",2016-04-01,35.034201390513445
10.275865384615383,1.4,Ihor BODROV,UKR,Yalta (UKR),2013-06-05,35.03354574291891
10.27605769230769,0.4,Andy MARTINEZ CHIROQUE,PER,La Paz (BOL),2016-04-22,35.03289011986414
10.27625,1.6,Anthony ALOZIE,AUS,"Albert Park, Melbourne (AUS)",2013-04-06,35.032234521347775
10.276442307692307,-0.7,Delano WILLIAMS,TKS,Kingston (JAM),2013-03-15,35.03157894736842
10.276634615384614,1.5,RJ PIERRE-FORDE,GBR,Kaunas (LTU),2009-07-17,35.030923397924724
10.276826923076921,1.9,Daiki GOTO,JPN,Hiroshima (JPN),2009-06-28,35.03026787301528
10.277019230769229,1.0,Mikhail IDRISOV,RUS,Kazan (RUS),2014-07-24,35.02961237263874
10.277211538461538,2.0,Tatsuya YAMAGUCHI,JPN,Kumagaya (JPN),2014-09-05,35.028956896793694
10.277403846153845,1.4,LeVonte WHITFIELD,USA,"Gainesville, FL (USA)",2013-04-05,35.02830144547879
10.277596153846153,1.0,Aldrich BAILEY JR,USA,"Austin, TX (USA)",2015-05-02,35.02764601869264
10.27778846153846,1.6,Tre HOUSTON,BER,Leonora (GUY),2016-06-18,35.02699061643388
10.277980769230767,1.3,Florian DAUM,GER,Flieden (GER),2016-05-22,35.026335238701115
10.278173076923075,1.0,Kendrick SMITH,USA,"Baton Rouge, LA (USA)",2015-04-18,35.02567988549298
10.278365384615384,1.5,Dominique HUBERT,USA,"Greenwood Village, CO (USA)",2014-06-01,35.025024556808084
10.278557692307691,2.0,Broderick SNODDY,USA,"Atlanta, GA (USA)",2014-03-29,35.02436925264508
10.278749999999999,0.2,Thurgood DENNIS,USA,"Platteville, WI (USA)",2014-04-12,35.023713973002565
10.278942307692306,1.0,Lestrod ROLAND,SKN,"Lubbock, TX (USA)",2014-05-03,35.02305871787917
10.279134615384613,0.0,Raheem MOSTERT,USA,"West Lafayette, IN (USA)",2014-05-17,35.022403487273515
10.27932692307692,1.4,Enrico DEMONTE,ITA,Gavardo (ITA),2014-05-18,35.02174828118424
10.27951923076923,0.5,Jeffrey VANAN,SUR,Saint Laurent (SUR),2015-05-16,35.02109309960995
10.279711538461537,1.3,Chedlin SAGESSE,USA,"Baton Rouge, LA (USA)",2017-04-22,35.02043794254927
10.279903846153845,2.0,Ricardo LOCKETT,USA,"Athens, GA (USA)",2009-05-09,35.01978281000085
10.280096153846152,1.0,Ashanie SMITH,JAM,Kingston (JAM),2019-06-08,35.019127701963285
10.28028846153846,1.9,Jose Luis GASPAR,CUB,La Habana (CUB),2019-06-07,35.01847261843521
10.280480769230767,1.1,Jason SMOOTS,USA,"Greensboro, NC (USA)",2009-04-18,35.017817559415256
10.280673076923076,0.9,Federico CATTANEO,ITA,Savona (ITA),2017-05-25,35.017162524902034
10.280865384615383,1.9,Jun YAMASHITA,JPN,"University Stadium, Tsukuba (JPN)",2019-08-03,35.01650751489418
10.28105769230769,1.2,Wei-Chen YI,TPE,Taipei City (TPE),2012-05-26,35.015852529390315
10.281249999999998,1.1,Carlos Roberto PIO DE MORAES,BRA,SÃ£o Paulo (BRA),2012-04-28,35.01519756838906
10.281442307692306,0.3,Dmitro BARSKI,UKR,Kiev (UKR),2008-07-01,35.01454263188906
10.281634615384615,1.9,Jordan VADEN,USA,Cork City (IRL),2008-07-12,35.013887719888906
10.281826923076922,0.9,Tahir WALSH,ANT,St. George's (GRN),2017-07-01,35.013232832387246
10.28201923076923,0.8,Jonathan NYEPA,MAS,Jeongseon (KOR),2017-06-27,35.012577969382704
10.282211538461537,1.8,Dan-Neil TELESFORD,TTO,Port-of-Spain (TTO),2017-06-24,35.0119231308739
10.282403846153844,1.2,Michael TIMPSON,USA,"Jacksonville, FL (USA)",2019-05-24,35.011268316859464
10.282596153846152,1.2,Yong LI,CHN,Chongqing (CHN),2010-06-26,35.01061352733802
10.28278846153846,1.3,Chi Ho TSUI,HKG,Hong Kong (HKG),2010-05-16,35.009958762308194
10.282980769230768,0.7,Rynell PARSON,USA,"Athens, GA (USA)",2011-05-14,35.00930402176861
10.283173076923076,1.9,CÃ©dric NABE,SUI,"Miami, FL (USA)",2009-06-14,35.008649305717896
10.283365384615383,1.4,Anas ABU-GANABA,AUS,Sydney (AUS),2018-02-03,35.00799461415468
10.28355769230769,-0.2,Tinotenda MATIYENGA,ZIM,"Fort Worth, TX (USA)",2018-03-17,35.00733994707759
10.283749999999998,1.0,Heber GALLEGOS,MEX,Toluca (MEX),2018-04-24,35.006685304485245
10.283942307692307,0.6,Gabriel CONSTANTINO,BRA,"CNDA, BraganÃ§a Paulista (BRA)",2018-07-08,35.00603068637626
10.284134615384614,1.2,Elviano JOHNSON,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-03-14,35.005376092749295
10.284326923076922,1.0,Samuli SAMUELSSON,FIN,"Harjun stadion, JyvÃ¤skylÃ¤ (FIN)",2020-07-08,35.00472152360295
10.284519230769229,1.0,Seiya KUSANO,JPN,"Prefectural Stadium, Fukui (JPN)",2020-08-29,35.00406697893586
10.284711538461536,1.4,Justin WOODS,USA,"Eugene, OR (USA)",2009-05-17,35.00341245874665
10.284903846153846,0.6,Antonio MITCHELL,USA,"Tempe, AZ (USA)",2019-04-06,35.00275796303395
10.285087719298245,2.0,Ravel GREY,JAM,"Emporia, KS (USA)",2012-05-06,35.002132196162044
10.285263157894736,0.9,Shermund ALLSOP,TTO,Port-of-Spain (TTO),2012-06-23,35.00153515505066
10.285438596491227,1.7,Adam MILLER,AUS,Sydney (AUS),2008-01-12,35.00093813430672
10.285614035087718,0.8,Eckhardt POTGIETER,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-03-14,35.00034113392918
10.28578947368421,1.6,Rupert Andel PERRY,GUY,Leonora (GUY),2016-06-18,34.99974415391701
10.2859649122807,0.7,Bolaji LAWAL,NGR,Melbourne (AUS),2009-01-10,34.99914719426915
10.286140350877192,1.7,Gaston BOUCHEREAU,USA,"Norwalk, CA (USA)",2019-04-12,34.99855025498457
10.286315789473683,1.6,Hong MI,CHN,Zhengzhou (CHN),2017-04-11,34.997953336062224
10.286491228070174,2.0,Desmond MAPPS,USA,"Arlington, TX (USA)",2017-05-13,34.99735643750107
10.286666666666665,0.0,Jun XU,CHN,Zhaoqing (CHN),2012-04-14,34.99675955930007
10.286842105263156,2.0,Maximilian ENTHOLZNER,GER,Augsburg (GER),2017-07-22,34.99616270145818
10.287017543859648,1.6,Skander Djamil ATHMANI,ALG,Algiers (ALG),2017-07-28,34.995565863974356
10.287192982456139,1.7,Chris BERRIAN,USA,"Berkeley, CA (USA)",2008-04-26,34.994969046847565
10.28736842105263,2.0,Aleksandr YEFIMOV,RUS,Yerino (RUS),2015-06-06,34.99437225007675
10.287543859649121,1.9,Demetrius DUGANS,USA,"Jacksonville, FL (USA)",2015-05-28,34.99377547366088
10.287719298245612,1.3,Eseosa Fostine DESALU,ITA,"Centro Sportivo Fontanassa, Savona (ITA)",2020-07-16,34.993178717598916
10.287894736842103,2.0,Badrul Hisham ABDUL MANAP,MAS,B.S.Begawan (BRU),2015-11-23,34.99258198188981
10.288070175438595,2.0,Gerard KOBEANE,BUR,Maputo (MOZ),2011-09-12,34.991985266532524
10.288245614035086,-0.8,Kenta OSHIMA,JPN,Wakayama (JPN),2015-07-30,34.991388571526024
10.288421052631577,1.5,David BOLARINWA,GBR,Bedford (GBR),2011-05-29,34.990791896869254
10.288596491228068,1.9,Baboloki THEBE,BOT,Gaborone (BOT),2015-05-23,34.99019524256118
10.28877192982456,0.4,Akiyuki HASHIMOTO,JPN,Yokohama (JPN),2015-05-14,34.989598608600765
10.28894736842105,1.0,Caleb GABRIEL,USA,"Greensboro, NC (USA)",2015-05-02,34.989001994986964
10.289122807017542,0.8,Leigh JULIUS,RSA,Germiston (RSA),2010-04-06,34.98840540171874
10.289298245614033,0.9,Akeem STEWART,GUY,Georgetown (GUY),2019-03-09,34.987808828795046
10.289473684210524,1.8,Kazuya TOMIMOTO,JPN,Fukuoka (JPN),2009-07-18,34.98721227621485
10.289649122807015,1.5,Jeff FRALEY,USA,"Emporia, KS (USA)",2016-04-02,34.9866157439771
10.289824561403508,-0.5,Sinesipho DAMBILE,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-03-14,34.98601923208075
10.29,0.1,Dajun XUAN,CHN,Shenyang (CHN),2019-08-02,34.98542274052479
10.29017543859649,0.4,Blake BARTLETT,BAH,Nassau (BAH),2019-07-26,34.98482626930815
10.290350877192981,2.0,Jullane WALKER,JAM,"Sacramento, CA (USA)",2018-05-24,34.9842298184298
10.290526315789473,0.3,Joseph SHEFFIELD,USA,"Norman, OK (USA)",2019-05-12,34.98363338788871
10.290701754385964,1.0,Kimihiko OKUBO,JPN,Hiratsuka (JPN),2019-06-08,34.983036977683824
10.290877192982455,1.5,Ryiem FORDE,JAM,"National Training Center, Clermont, FL (USA)",2020-07-24,34.98244058781411
10.291052631578946,-0.4,Erriyon KNIGHTON,USA,"Satellite High School, Satellite Beach, FL (USA)",2020-08-08,34.981844218278525
10.291228070175437,1.3,Fred DORSEY,ISV,"Tampa, FL (USA)",2018-05-24,34.981247869076036
10.291403508771928,2.0,Vasyl MAKUKH,UKR,Lutsk (UKR),2018-06-02,34.9806515402056
10.29157894736842,1.5,Winston GEORGE,GUY,Cork (IRL),2018-07-16,34.980055231666164
10.29175438596491,0.5,Micaiah HARRIS,USA,"Fayetteville, AR (USA)",2019-04-26,34.9794589434567
10.291929824561402,0.5,Solomon NORMAN,USA,"Lincoln, NE (USA)",2008-05-31,34.97886267557617
10.292105263157893,1.1,Kojo MUSAH,DEN,"Hovedstaden, KÃ¸benhavn (DEN)",2020-08-15,34.97826642802353
10.292280701754384,-1.1,C.J. SPILLER,USA,"Tallahassee, FL (USA)",2008-05-30,34.977670200797746
10.292456140350875,1.0,Yoshiki MINAMIYAMA,JPN,Hiratsuka (JPN),2019-06-08,34.97707399389777
10.292631578947367,1.9,Eduard VILES,ESP,Salamanca (ESP),2014-06-12,34.97647780732257
10.292807017543858,2.0,Daniel STOKES,USA,"San Diego, CA (USA)",2018-05-05,34.975881641071105
10.292982456140349,0.4,Alex BARNUM,USA,"Westwood, CA (USA)",2018-04-29,34.97528549514233
10.29315789473684,0.3,Kasaun JAMES,USA,"Conway, AR (USA)",2018-04-13,34.97468936953521
10.293333333333331,1.2,Tinashe Samuel MUTANGA,ZIM,"Baton Rouge, LA (USA)",2016-04-09,34.974093264248715
10.293508771929822,1.9,Kazuya MURATA,JPN,Fukui (JPN),2014-06-01,34.97349717928179
10.293684210526314,1.9,Ifrish ALBERG,SUR,"Jacksonville, FL (USA)",2013-05-11,34.97290111463341
10.293859649122805,0.0,Lamar HICKS,USA,"San Antonio, TX (USA)",2013-05-12,34.972305070302525
10.294035087719296,1.3,Giovanni CODRINGTON,NED,Mannheim (GER),2014-07-17,34.9717090462881
10.294210526315787,0.4,Kento TERADA,JPN,Kumagaya (JPN),2014-09-05,34.971113042589096
10.294385964912278,1.8,Kwisi MCFARLANE,JAM,"Coral Springs, FL (USA)",2014-04-28,34.97051705920448
10.294561403508771,1.7,Ken ROMAIN,FRA,Aubagne (FRA),2014-06-14,34.969921096133206
10.294736842105262,-1.4,Mateo EDWARD,PAN,"Hattiesburg, MS (USA)",2014-05-03,34.969325153374236
10.294912280701753,1.6,Qiang CHEN,CHN,Zhaoqing (CHN),2013-04-27,34.968729230926535
10.295051546391752,-0.2,Osvaldo FISS,CUB,La Habana (CUB),2008-03-07,34.9682561935471
10.295154639175257,0.6,Christopher WILLIAMS,JAM,Port-of-Spain (TTO),2008-05-17,34.967906031262835
10.295257731958763,0.8,Niconnor ALEXANDER,TTO,Port-of-Spain (TTO),2008-05-17,34.967555875991344
10.295360824742268,-0.8,Dean WICKS,RSA,Secunda (RSA),2008-01-25,34.96720572773244
10.295463917525773,0.4,Yohany PORTILLA,CUB,La Habana (CUB),2008-02-16,34.9668555864859
10.295567010309279,0.0,Ramis ABDULKADEROV,RUS,Moskva (RUS),2008-05-26,34.966505452251496
10.295670103092784,1.5,Raunier DUANY,CUB,La Habana (CUB),2008-02-16,34.966155325029035
10.295773195876288,0.5,Andon MITCHELL,GRN,"Lincoln, NE (USA)",2008-05-31,34.96580520481831
10.295876288659795,-0.1,Fabrice KALELE,RSA,Secunda (RSA),2008-01-25,34.965455091619106
10.2959793814433,1.4,Eetu RANTALA,FIN,Lahti (FIN),2014-06-15,34.9651049854312
10.296082474226804,1.8,Odain ROSE,SWE,GÃ¶teborg (SWE),2014-06-13,34.964754886254404
10.296185567010308,2.0,Ailson DA SILVA FEITOSA,BRA,SÃ£o Paulo (BRA),2014-04-05,34.964404794088495
10.296288659793815,0.0,Sergey FILATOV,RUS,Moskva (RUS),2008-05-26,34.964054708933254
10.29639175257732,-0.9,Diego GALLEGO,COL,MedellÃ­n (COL),2010-04-10,34.963704630788484
10.296494845360824,1.6,Abdourahmane NDOUR,SEN,Cognac (FRA),2016-05-01,34.96335455965397
10.29659793814433,1.6,Wilhelm VAN DER VYVER,RSA,Pretoria (RSA),2008-04-18,34.963004495529496
10.296701030927835,1.1,Matthias LINDNER,GER,Haldensleben (GER),2012-07-15,34.96265443841487
10.29680412371134,1.5,Michael BENTLEY,JAM,Kingston (JAM),2018-06-22,34.96230438830986
10.296907216494846,2.0,Stanislau DARAHAKUPETS,BLR,Minsk (BLR),2018-07-11,34.96195434521425
10.29701030927835,1.9,Hiroaki YABASHI,JPN,Shizuoka (JPN),2018-08-26,34.96160430912786
10.297113402061855,-0.1,Taegeon PARK,KOR,Iksan (KOR),2018-10-14,34.96125428005046
10.29721649484536,1.1,Julian Jrummi WALSH,JPN,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",2020-08-01,34.960904257981845
10.297319587628866,0.9,Kotaro IWASAKI,JPN,"Prefectural Stadium, Fukui (JPN)",2020-08-29,34.96055424292179
10.297422680412371,0.1,Sven MEHLHORN,GER,Bautzen (GER),2008-06-15,34.960204234870105
10.297525773195876,1.7,Robin EDWARDS,USA,"Tallahassee, FL (USA)",2009-05-09,34.95985423382656
10.297628865979382,1.7,Randall CARROLL,USA,"Garden City, NY (USA)",2009-05-07,34.95950423979097
10.297731958762887,0.0,Kipkemoi SOI,KEN,Nairobi (KEN),2008-03-08,34.95915425276309
10.297835051546391,0.3,Jerome AVERY,USA,"Azusa, CA (USA)",2008-04-18,34.958804272742746
10.297938144329898,1.2,MichaÅ‚ PARTYKA,POL,RzeszÃ³w (POL),2008-06-22,34.9584542997297
10.298041237113402,0.9,EmÑ–l IBRAHIMOV,UKR,Erzurum (TUR),2016-06-12,34.95810433372376
10.298144329896907,0.9,Volodymyr SUPRUN,UKR,Erzurum (TUR),2016-06-12,34.95775437472471
10.298247422680411,0.6,Muhamed AL FARDAN,KSA,Damascus (SYR),2009-10-07,34.95740442273233
10.298350515463918,-1.4,Joabson Kelly TRAJANO DO NASCIMENTO,BRA,Feira de Santana (BRA),2009-07-25,34.95705447774641
10.298453608247423,0.0,Daniel JAMIESON,JAM,"Bradenton, FL (USA)",2016-05-26,34.956704539766754
10.298556701030927,1.5,Hakim MONTGOMERY,USA,"Lafayette, LA (USA)",2016-05-15,34.95635460879315
10.298659793814434,2.0,Nicholas TAYLOR,USA,"Provo, UT (USA)",2016-04-23,34.95600468482537
10.298762886597938,0.0,Anier O. LÃ“PEZ,CUB,CamagÃ¼ey (CUB),2018-02-16,34.955654767863216
10.298865979381443,1.8,Jarrod GEDDES,AUS,Perth (AUS),2014-02-22,34.95530485790649
10.29896907216495,-0.7,Xingqiang TANG,CHN,"Shanghai Stadium, Shanghai (CHN)",2016-05-14,34.95495495495496
10.299072164948454,0.0,Aleksandr SIDORCHUK,RUS,Irkutsk (RUS),2015-08-15,34.954605059008415
10.299175257731958,1.3,Terrel COTTON,USA,Lapinlahti (FIN),2015-07-19,34.954255170066666
10.299278350515463,1.1,Duanys LÃ¡zaro PÃ‰REZ,CUB,La Habana (CUB),2014-03-18,34.95390528812949
10.29938144329897,0.6,Reidis RAMOS,CUB,La Habana (CUB),2014-05-23,34.95355541319667
10.299484536082474,0.1,Romaric ZOUBGA,BUR,Ouagadougou (BUR),2018-07-18,34.953205545268005
10.299587628865979,1.6,Vasilios POLYKARPOU,CYP,Chania (GRE),2014-06-01,34.95285568434329
10.299690721649485,-1.3,Ilya SIROTSIUK,BLR,Minsk (BLR),2014-07-18,34.9525058304223
10.29979381443299,1.8,Tamunotonye BRIGGS,NGR,Kaduna (NGR),2014-10-31,34.952155983504824
10.299896907216494,1.6,William BUCKLEY,USA,"Mobile, AL (USA)",2015-05-09,34.95180614359067
10.3,-0.3,Yordan YOVCHEV,BUL,Burgas (BUL),2014-07-05,34.95145631067961
10.300103092783505,-0.3,Ognyan OGNYANOV,BUL,Burgas (BUL),2014-07-05,34.951106484771444
10.30020618556701,1.0,John OTUGADE,GBR,St. PÃ¶lten (AUT),2018-05-31,34.95075666586597
10.300309278350515,0.4,Jalen PURCELL,TTO,Port-of-Spain (TTO),2018-06-23,34.95040685396295
10.300412371134021,0.3,Andrew HOWE,ITA,Rieti (ITA),2010-05-30,34.950057049062195
10.300515463917526,1.4,PaweÅ‚ STEMPEL,POL,Siedlce (POL),2010-06-10,34.94970725116349
10.30061855670103,1.9,Alexander BRORSSON,SWE,Skara (SWE),2013-06-06,34.949357460266626
10.300721649484537,0.6,Ayodele TAFFE,TTO,Port-of-Spain (TTO),2013-06-01,34.94900767637139
10.300824742268041,2.0,Justin ANDERSON,USA,"Austin, TX (USA)",2013-05-23,34.948657899477574
10.300927835051546,1.7,Michael BRYAN,USA,"Austin, TX (USA)",2013-05-23,34.948308129584966
10.301030927835052,-1.0,Clement CAMPBELL,JAM,"New York, NY (USA)",2013-05-16,34.94795836669335
10.301134020618557,1.7,Timothy YOUNG,USA,"Arlington, TX (USA)",2013-05-10,34.94760861080253
10.301237113402061,1.8,Joeal HOTCHKINS,USA,"Walnut, CA (USA)",2010-06-06,34.947258861912296
10.301340206185566,-0.3,Fan GUO,CHN,Bangkok (THA),2013-05-04,34.94690912002242
10.301443298969073,0.2,Md Abdul NAJEEB QURESHI,IND,New Delhi (IND),2010-10-06,34.9465593851327
10.301546391752577,-0.5,Abdallah Saeed AL SOOLI,OMA,Aleppo (SYR),2010-09-18,34.94620965724294
10.301649484536082,1.2,Renzao LIU,CHN,Chongqing (CHN),2010-06-26,34.9458599363529
10.301752577319588,1.2,Kenan CHRISTON,USA,"Clovis, CA (USA)",2019-05-25,34.945510222462396
10.301855670103093,1.6,Kevin HALLMON,USA,"Gulf Shores, AL (USA)",2019-05-25,34.94516051557122
10.301958762886597,1.5,Guy MAGANGA GORRA,GAB,"Lynchburg, VA (USA)",2019-05-01,34.94481081567914
10.302061855670104,-0.7,MilÃ¡n JERÃ,CUB,La Habana (CUB),2013-03-16,34.944461122785945
10.302164948453608,0.6,Samuel GORDON,GBR,Lee Valley (GBR),2019-08-28,34.944111436891454
10.302268041237113,1.1,Markus FUCHS,AUT,Andorf (AUT),2019-08-03,34.94376175799544
10.302371134020618,1.6,Arian SMITH,USA,"Hollywood, FL (USA)",2019-06-22,34.943412086097695
10.302474226804124,0.5,DeOntre HAYNES,USA,"Jonesboro, AR (USA)",2019-05-12,34.943062421197986
10.302577319587629,0.5,Jalen VIRGIL,USA,"Jonesboro, AR (USA)",2019-05-12,34.94271276329614
10.302680412371133,1.9,Nicholas ALEXANDER,USA,"Sacramento, CA (USA)",2019-05-23,34.94236311239193
10.30278350515464,0.8,Jace COMICK,USA,"Sacramento, CA (USA)",2019-05-24,34.94201346848514
10.302886597938144,2.0,Devon MOORE,USA,"Hickory, NC (USA)",2019-04-18,34.941663831575575
10.302989690721649,1.0,Ricardo MONTEIRO,POR,Salamanca (ESP),2013-06-12,34.94131420166302
10.303092783505155,0.8,Yuri BOZHERYANOV,BUL,Sliven (BUL),2011-07-02,34.94096457874725
10.30319587628866,1.0,Joel THOMAS,USA,"Durham, NC (USA)",2017-04-21,34.940614962828064
10.303298969072165,1.8,Kahlil HENDERSON,USA,"Auburn, AL (USA)",2017-04-22,34.94026535390527
10.30340206185567,0.3,Marcus REAVES,USA,"Hattiesburg, MS (USA)",2017-04-28,34.93991575197863
10.303505154639176,0.2,Pavel MASLÃK,CZE,TÅ™inec (CZE),2017-06-10,34.93956615704795
10.30360824742268,1.9,Yusuke TANAKA,JPN,Hiratsuka (JPN),2017-06-10,34.939216569113015
10.303711340206185,0.7,Marcus LAWLER,IRL,Regensburg (GER),2017-06-11,34.93886698817362
10.303814432989691,1.7,Yavid ZACKEY,PUR,"San Angelo, TX (USA)",2009-05-23,34.938517414229544
10.303917525773196,0.4,Mitsuhiro ABIKO,JPN,Tokyo (JPN),2009-05-17,34.93816784728059
10.3040206185567,1.2,Kwantreyl MCCONICO,USA,"Torrance, CA (USA)",2018-04-20,34.937818287326536
10.304123711340207,1.3,Ricardo WILLIAMS,JAM,Uden (NED),2008-07-12,34.93746873436719
10.304226804123712,1.2,Stanley MBAMARA,NGR,Lagos (NGR),2016-05-04,34.93711918840232
10.304329896907216,-0.1,Idjesa URUEMU,NGR,Lagos (NGR),2016-05-04,34.936769649431724
10.30443298969072,0.7,Diego CAVALCANTI,BRA,Port-of-Spain (TTO),2009-07-31,34.93642011745521
10.304536082474227,2.0,Teddy TINMAR,FRA,Albi (FRA),2011-07-29,34.93607059247253
10.304639175257732,1.5,David SULE,NGR,Lagos (NGR),2016-05-04,34.93572107448352
10.304742268041236,0.0,Nathaniel OLETU,NGR,Lagos (NGR),2016-05-04,34.935371563487934
10.304845360824743,-0.4,Jorge CÃ©lio DA ROCHA SENA,BRA,Rio de Janeiro (BRA),2009-06-05,34.935022059485576
10.304948453608247,0.0,Jare FOLARIN,NGR,Lagos (NGR),2016-05-04,34.93467256247624
10.30506329113924,0.0,Denis OGARKOV,RUS,Cheboksary (RUS),2016-06-20,34.934283257585065
10.30518987341772,1.6,Manuel EITEL,GER,Mannheim (GER),2016-06-25,34.93385414747393
10.305316455696202,0.5,Yuki TAKESHITA,JPN,Itami (JPN),2016-10-16,34.933425047904485
10.305443037974683,0.3,Julius WALKER,USA,"Lubbock, TX (USA)",2008-04-12,34.93299595887635
10.305569620253165,0.3,Marcus PUGH,USA,"Austin, TX (USA)",2008-04-05,34.93256688038912
10.305696202531646,2.0,Maksim POLOVINKIN,RUS,Yerino (RUS),2015-06-06,34.93213781244243
10.305822784810127,0.2,Marcellus MOORE,USA,"Charleston, IL (USA)",2018-05-25,34.93170875503587
10.305949367088607,-1.0,Dejour RUSSELL,JAM,Kingston (JAM),2018-06-16,34.93127970816906
10.306075949367088,1.9,Adrian OLMOS,ESP,Getafe (ESP),2018-07-21,34.93085067184161
10.30620253164557,-0.3,Shunto NAGATA,JPN,Kawasaki (JPN),2018-09-08,34.930421646053134
10.30632911392405,1.1,Khance MEYERS,USA,"Raymond, MS (USA)",2018-03-30,34.92999263080325
10.306455696202532,1.1,Tasrico BELL,JAM,Kingston (JAM),2019-05-25,34.92956362609155
10.306582278481013,1.4,Dushane FARRIER,CAN,Windsor (CAN),2015-05-23,34.92913463191766
10.306708860759493,1.5,Clyde MCKINNEY,USA,"Greensboro, NC (USA)",2015-05-17,34.9287056482812
10.306835443037974,1.8,Jermey HICKS,USA,"El Paso, TX (USA)",2015-05-16,34.92827667518176
