Mark,WIND,Competitor,Nat,Venue,Date,Speed
11.514186046511627,0.1,Josefina GUTIERREZ,CHI,Cochabamba (BOL),2014-05-16,31.265779321766882
11.514418604651162,-0.2,Janice JACKSON,JAM,"Albuquerque, NM (USA)",2014-05-02,31.26514784294717
11.514651162790697,0.1,Trisana FAIRWEATHER,USA,"Bradenton, FL (USA)",2016-05-28,31.264516389635048
11.514883720930232,0.2,Lente PIETERSE,RSA,Pretoria (RSA),2017-11-11,31.263884961828982
11.515099999999999,0.1,Kayla SANCHEZ,USA,"Tucson, AZ (USA)",2011-05-13,31.26329775685839
11.515299999999998,0.6,Anny Caroline DE BASSI,BRA,SÃ£o Paulo (BRA),2019-04-06,31.262754769741136
11.5155,2.0,Elvira TANDERUD,SWE,"Sparbanken Arena, Skara (SWE)",2020-07-11,31.26221180148496
11.515699999999999,-0.3,Marina MAKSIMOVA,ANA,Kaluga (RUS),2019-06-14,31.261668852088892
11.515899999999998,2.0,Laveeta OLIVER,USA,"Nashville, TN (USA)",2011-04-09,31.261125921551947
11.516099999999998,1.5,Kristin LAWSON,USA,"Greensboro, NC (USA)",2011-05-06,31.26058300987314
11.5163,1.7,Doris TOMASINI,ITA,Trento (ITA),2009-08-29,31.26004011705149
11.516499999999999,0.1,Maddie COATES,AUS,Sydney (AUS),2019-04-06,31.259497243086013
11.516699999999998,1.4,Cynthia REINLE,SUI,"Stadion Hard, Langenthal (SUI)",2020-06-13,31.258954387975727
11.516899999999998,1.6,Aliyah ABRAMS,GUY,"Columbia, SC (USA)",2019-04-13,31.258411551719654
11.5171,1.3,Patrizia VAN DER WEKEN,LUX,La Chaux-de-Fonds (SUI),2019-06-30,31.2578687343168
11.517299999999999,0.8,Vida Aurora CAETANO,BRA,"CNDA, BraganÃ§a Paulista (BRA)",2020-12-17,31.2573259357662
11.517499999999998,1.6,Jessica BRANKER,USA,"Northridge, CA (USA)",2008-05-16,31.25678315606686
11.5177,1.1,Jenna HARRIS,USA,"Champaign, IL (USA)",2008-05-17,31.2562403952178
11.5179,-1.7,Ionela Å¢IRLEA-MANOLACHE,ROU,Ankara (TUR),2008-06-13,31.255697653218036
11.518099999999999,1.6,Olena CHEBANU,UKR,Kiev (UKR),2008-07-01,31.2551549300666
11.518299999999998,1.4,Mathilde U. KRAMER,DEN,"Frederiksberg Stadion, Frederiksberg (DEN)",2020-08-25,31.25461222576249
11.5185,0.0,Ashley DUKES,USA,"Atlanta, GA (USA)",2010-05-14,31.254069540304727
11.518699999999999,1.2,Brigitte Ann FOSTER-HYLTON,JAM,Kingston (JAM),2009-04-18,31.253526873692344
11.518899999999999,2.0,JoAnn BLAKNEY,USA,"Houston, TX (USA)",2014-05-17,31.252984225924358
11.519099999999998,0.4,Tayla CARTER,BAH,"Greensboro, NC (USA)",2015-05-17,31.252441596999773
11.5193,1.6,Karene KING,IVB,"Walnut, CA (USA)",2014-04-18,31.25189898691761
11.519499999999999,1.2,Tashena EWAN,JAM,Kingston (JAM),2014-03-08,31.251356395676897
11.519699999999998,-1.0,Sidi BAYO,NGR,Kaduna (NGR),2009-02-18,31.250813823276655
11.519899999999998,1.3,Talitha DIGGS,USA,"Greensboro, NC (USA)",2019-06-15,31.25027126971589
11.5201,-0.7,Manon DEPUYDT,BEL,"Boudewijnstadion, Bruxelles (BEL)",2019-08-31,31.24972873499362
11.520299999999999,0.7,Eva BERGER,FRA,"Stade CharlÃ©ty, Paris (FRA)",2019-08-24,31.24918621910888
11.520499999999998,-0.1,Cuiwei ZHU,CHN,"Shanxi Sports Center Stadium, Taiyuan (CHN)",2019-08-15,31.24864372206068
11.520699999999998,0.0,Kineke ALEXANDER,VIN,"San Marcos, TX (USA)",2015-03-27,31.248101243848037
11.5209,1.5,Jasmine RILEY,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2019-06-30,31.24755878446997
11.521099999999999,1.9,Maroussia PARÃ‰,FRA,Dax (FRA),2015-06-14,31.247016343925498
11.521299999999998,1.4,Juliana DA SILVA MOREIRA,BRA,SÃ£o Paulo (BRA),2012-04-07,31.246473922213646
11.5215,1.5,Ellen SPRUNGER,SUI,"Stade Olympique de la Pontaise, Lausanne (SUI)",2013-07-04,31.24593151933342
11.5217,-0.4,Katerina DALAKA,GRE,Patra (GRE),2017-06-17,31.245389135283858
11.521899999999999,-0.5,Yolanda SUGGS,USA,"Houston, TX (USA)",2013-05-11,31.244846770063965
11.522099999999998,1.6,Megan DEL PINO,USA,"El Paso, TX (USA)",2013-04-13,31.244304423672773
11.5223,2.0,Shawnette LEWIN,JAM,Kingston (JAM),2012-06-16,31.243762096109286
11.522499999999999,-0.3,Margaret BENSON,NGR,Calabar (NGR),2012-06-21,31.243219787372535
11.522699999999999,-0.2,Khadijah VALENTINE,CAN,"El Paso, TX (USA)",2017-05-14,31.242677497461536
11.522899999999998,1.4,Maike DIX,GER,Weinheim (GER),2013-08-02,31.24213522637531
11.5231,1.3,Daniella BARBIAN,USA,"Seattle, WA (USA)",2016-05-14,31.241592974112873
11.523299999999999,0.4,Margarita MANZUETA,DOM,La Habana (CUB),2016-05-27,31.241050740673245
11.523499999999999,0.3,Martyna KOTWIÅA,POL,Slubice (POL),2018-06-09,31.240508526055457
11.523699999999998,0.8,Anastasiya TULAPINA,KAZ,Almaty (KAZ),2016-05-24,31.239966330258515
11.5239,-0.9,Jadzia BEASLEY,USA,"Murfreesboro, TN (USA)",2016-05-15,31.239424153281448
11.524099999999999,1.7,Gemima JOSEPH,FRA,Bonneuil-sur-Marne (FRA),2018-06-20,31.238881995123265
11.524299999999998,0.5,Bria MACK,USA,"Knoxville, TN (USA)",2018-05-12,31.238339855783003
11.524499999999998,2.0,Shalah SMILING,USA,"Jacksonville, FL (USA)",2018-05-12,31.23779773525967
11.5247,1.4,Taliyah BROOKS,USA,"Baton Rouge, LA (USA)",2018-04-21,31.237255633552287
11.524899999999999,0.7,Tiona LATTIMORE,USA,"Tucson, AZ (USA)",2018-04-07,31.236713550659882
11.525104166666665,1.6,Yasmin Louise WOODRUFF,PAN,"Phoenix, AZ (USA)",2019-07-10,31.23616019377989
11.525312499999998,1.2,Zorana BARJAKTAROVIC,SRB,Tel Aviv (ISR),2017-06-24,31.23559556411161
11.525520833333331,1.9,Courtney WARNER,USA,"Houston, TX (USA)",2017-05-14,31.235030954855628
11.525729166666665,1.4,Susanna KALLUR,SWE,Sollentuna (SWE),2016-08-26,31.23446636601083
11.525937499999998,1.8,Stachia REUWSAAT,USA,"Bradenton, FL (USA)",2017-05-25,31.233901797576127
11.526145833333333,0.1,Gunta VAIÄŒULE,LAT,Ogre (LAT),2017-07-29,31.23333724955039
11.526354166666666,1.3,Mae HIROSAWA,JPN,Yokohama (JPN),2018-08-04,31.23277272193253
11.526562499999999,1.0,Zola GOLDEN,USA,"Austin, TX (USA)",2017-04-01,31.232208214721435
11.526770833333332,1.9,Katarzyna SOKÃ“LSKA,POL,ÅÃ³dÅº (POL),2019-05-25,31.231643727915998
11.526979166666665,1.0,Lenka KRÅ ÃKOVÃ,SVK,BanskÃ¡ Bystrica (SVK),2014-07-12,31.231079261515113
11.527187499999998,1.7,Mizgin AY,TUR,Bursa (TUR),2018-08-15,31.23051481551767
11.527395833333332,0.8,Maki WADA,JPN,Itami (JPN),2018-10-21,31.22995038992256
11.527604166666665,1.6,Olga KHALANDYREVA,RUS,Moskva (RUS),2009-06-27,31.22938598472869
11.527812499999998,1.6,Valma BASS,ISV,"Clermont, FL (USA)",2008-06-14,31.22882159993495
11.528020833333333,0.8,Tamaira WILLIAMS,USA,"Pittsburgh, PA (USA)",2016-04-16,31.22825723554022
11.528229166666666,0.3,Kenya WOODALL,USA,"Louisville, KY (USA)",2016-04-23,31.227692891543406
11.528437499999999,1.8,Kennadi BOUYER,USA,"Seattle, WA (USA)",2016-05-14,31.227128567943403
11.528645833333332,0.2,Tessa VAN SCHAGEN,NED,Amsterdam (NED),2016-06-17,31.226564264739103
11.528854166666665,0.1,Isabel LE ROUX,RSA,Pretoria (RSA),2008-03-27,31.2259999819294
11.529062499999998,1.4,Irina KHABAROVA,RUS,Kazan (RUS),2008-07-17,31.225435719513193
11.529270833333332,0.0,Alina MUNTEANU,ROU,Argos Orestiko (GRE),2008-07-19,31.22487147748937
11.529479166666665,0.7,Brena ANDREWS,USA,"Tucson, AZ (USA)",2018-04-07,31.224307255856825
11.529687499999998,1.4,Juanita MAINOO,USA,"Waco, TX (USA)",2018-05-12,31.223743054614452
11.529895833333333,0.9,Rebecca CAMPSALL,GBR,Bedford (GBR),2016-07-30,31.223178873761146
11.530104166666666,1.2,Courtney OKOLO,USA,"Los Angeles, CA (USA)",2016-03-26,31.222614713295812
11.530312499999999,1.3,Meijuan LI,CHN,Baotou (CHN),2011-07-20,31.22205057321734
11.530520833333332,-1.9,Yekaterina LESHCHOVA-GRIGORYEVA,RUS,Sochi (RUS),2008-05-27,31.221486453524616
11.530729166666665,0.2,Anastasia LE-ROY,JAM,LiÃ¨ge (BEL),2009-07-15,31.220922354216544
11.530937499999999,0.5,Nimet KARAKUÅž,TUR,Tallinn (EST),2011-07-22,31.22035827529202
11.531145833333332,0.2,Lan JIANG,CHN,Shenyang (CHN),2013-09-08,31.219794216749932
11.531354166666665,1.8,Chimerem OKOROJI,USA,"Iowa City, IA (USA)",2011-05-15,31.21923017858918
11.531562499999998,0.1,Brittni DIXON-SMITH,USA,"Tucson, AZ (USA)",2011-05-13,31.218666160808656
11.531770833333331,1.6,Ilenia DRAISCI,ITA,Gavardo (ITA),2013-05-19,31.21810216340726
11.531979166666666,1.4,Natasha BURSE,USA,"Villanova, PA (USA)",2011-05-08,31.21753818638388
11.5321875,-0.8,Deandre WHITEHORNE,JAM,Montego Bay (JAM),2011-04-23,31.21697422973742
11.532395833333332,1.2,Ashley MCCOY,USA,"Greensboro, NC (USA)",2011-04-16,31.21641029346678
11.532604166666665,-0.2,Mengxue LIAO,CHN,"Shangyu Stadium, Shaoxing (CHN)",2020-09-15,31.21584637757084
11.532812499999999,1.4,Nelcy Edith CAICEDO,COL,MedellÃ­n (COL),2010-03-20,31.215282482048508
11.533020833333332,1.3,Fatou SOWE,GAM,"Olympiastadion, Stockholm (SWE)",2020-08-23,31.21471860689867
11.533229166666665,0.7,Krysha BAYLEY,CAN,Toronto (CAN),2010-07-31,31.21415475212024
11.533437499999998,1.7,Tiffany HINES,USA,"Des Moines, IA (USA)",2012-04-28,31.21359091771209
11.533645833333331,1.3,V'Alonee ROBINSON,BAH,"Lexington, KY (USA)",2014-05-17,31.213027103673134
11.533854166666666,1.9,Jaliyah ELLIOTT,USA,"Coral Gables, FL (USA)",2019-04-13,31.21246331000226
11.5340625,0.7,Chioma AGWUNOBI,USA,"Jacksonville, FL (USA)",2015-05-29,31.21189953669837
11.534270833333332,1.7,Ebony COLLINS,USA,"Austin, TX (USA)",2015-05-28,31.21133578376035
11.534479166666666,0.2,Kenesha STEPHENS,JAM,Kingston (JAM),2015-06-13,31.210772051187117
11.534687499999999,-1.2,Gabriella CANTRELL,USA,"Gainesville, FL (USA)",2015-04-03,31.210208338977544
11.534895833333332,2.0,Charla CRADDOCK,USA,"El Paso, TX (USA)",2015-05-16,31.209644647130542
11.535098039215685,0.6,Kate AREGUAMEN,NGR,Abuja (NGR),2008-06-23,31.209097553927492
11.535294117647057,1.7,Brianna BEAHAN,AUS,Perth (AUS),2019-01-12,31.208567057623668
11.53549019607843,-0.1,Efejiro IDAMADUDU,NGR,"Samuel Ogbemudia Stadium, Benin City (NGR)",2020-03-14,31.208036579354424
11.535686274509802,1.5,Wanda HUTSON,TTO,Port-of-Spain (TTO),2008-06-20,31.207506119118854
11.535882352941174,-0.2,Brittany CARR,USA,"Lincoln, NE (USA)",2008-05-30,31.20697567691602
11.536078431372548,0.5,Mareike PETERS,GER,Weinheim (GER),2008-05-24,31.206445252745016
11.53627450980392,0.9,Kia DAVIS,LBR,"Orlando, FL (USA)",2008-05-10,31.205914846604912
11.536470588235293,1.8,Jinthara SEANGDEE,THA,Ubon Ratchathani (THA),2008-03-23,31.2053844584948
11.536666666666665,1.6,Gabriela MOURÃƒO,BRA,"CNDA, BraganÃ§a Paulista (BRA)",2019-08-29,31.204854088413757
11.536862745098038,-0.2,Luciana ALVES DOS SANTOS,BRA,Cochabamba (BOL),2008-05-31,31.20432373636086
11.53705882352941,-0.1,He LI,CHN,"Shanxi Sports Center Stadium, Taiyuan (CHN)",2019-08-15,31.203793402335194
11.537254901960782,-0.6,Zoey CLARK,GBR,Bromley (GBR),2017-07-16,31.20326308633583
11.537450980392155,1.2,Kelly PROPER,IRL,Waterford (IRL),2015-07-21,31.20273278836186
11.537647058823527,0.6,Aline NASCIMENTO TORRES,BRA,Rio de Janeiro (BRA),2015-08-08,31.202202508412366
11.5378431372549,1.5,Ã‰loyse LESUEUR-AYMONIN,FRA,Reims (FRA),2014-07-12,31.20167224648642
11.538039215686274,1.5,Aiyanna-Brigitte STIVERNE,CAN,"Jacksonville, FL (USA)",2019-07-20,31.2011420025831
11.538235294117646,1.0,Robyn BYRD,USA,"Waco, TX (USA)",2019-04-20,31.200611776701507
11.538431372549018,1.0,Jennifer POWELL,JAM,"Los Angeles, CA (USA)",2011-04-09,31.200081568840705
11.53862745098039,0.4,Toshika SYLVESTER,USA,"Philadelphia, PA (USA)",2011-04-30,31.199551378999786
11.538823529411763,1.6,Amy HARRIS,GBR,"Tallahassee, FL (USA)",2011-05-07,31.19902120717782
11.539019607843136,0.4,Janelle KELLY,JAM,Kingston (JAM),2015-02-28,31.198491053373896
11.539215686274508,1.6,Andrea KOENEN,NZL,Auckland (NZL),2011-02-26,31.19796091758709
11.53941176470588,1.7,Aiesha IRVING-MUHAMMAD,USA,"Austin, TX (USA)",2015-05-28,31.197430799816495
11.539607843137253,0.4,Kehri JONES,USA,"Waco, TX (USA)",2015-04-18,31.196900700061175
11.539803921568625,0.4,Darlenys OBREGÃ“N,COL,BogotÃ¡ (COL),2011-08-13,31.19637061832023
11.54,1.1,Kimone HINES,JAM,"Gulf Shores, AL (USA)",2019-05-25,31.195840554592728
11.540196078431372,1.4,Klaudia SOROK,HUN,Budapest (HUN),2019-05-25,31.195310508877753
11.540392156862744,1.0,Jazmine HOBSON,USA,"Greensboro, NC (USA)",2019-06-15,31.194780481174394
11.540588235294116,0.9,Demi VAN DEN WILDENBERG,NED,Eindhoven (NED),2019-06-29,31.19425047148173
11.540784313725489,-0.1,Man ZHANG,CHN,Shenyang (CHN),2019-07-08,31.19372047979884
11.540980392156861,0.8,Alexis BROWN,USA,"Albuquerque, NM (USA)",2019-06-08,31.193190506124814
11.541176470588233,0.0,Rayane AMARAL SANTOS,BRA,Sao Bernardo do Campo (BRA),2017-06-09,31.19266055045872
11.541372549019606,1.0,Stefanie PÃ„HLER,GER,Mannheim (GER),2010-07-03,31.19213061279965
11.541568627450978,1.8,Emma RIENAS,SWE,Sundsvall (SWE),2009-07-25,31.191600693146686
11.54176470588235,1.0,Doris RÃ–SER,AUT,La Chaux-de-Fonds (SUI),2009-06-28,31.19107079149891
11.541960784313725,1.9,Kaltouma NADJINA,CHA,Calgary (CAN),2009-05-24,31.1905409078554
11.542156862745097,1.7,Shelinda BRACKETT,USA,"Edwardsville, IL (USA)",2009-05-22,31.190011042215243
11.54235294117647,1.7,Jeanne MIDDLETON,USA,"Terre Haute, IN (USA)",2009-05-17,31.18948119457752
11.542549019607842,1.0,Kristin BRIDGES,USA,"Oxford, MS (USA)",2009-04-11,31.188951364941314
11.542745098039214,1.5,Nicola GILBERT,GBR,Lee Valley (GBR),2016-05-25,31.188421553305705
11.542941176470586,1.2,Karolina DELIAUTAITÄ–,LTU,Palanga (LTU),2018-07-27,31.187891759669782
11.543137254901959,1.7,Brea BUCHANAN,USA,"Los Angeles, CA (USA)",2013-04-27,31.187361984032616
11.543333333333331,0.6,Pamela BYRD,USA,"Hutchinson, KS (USA)",2013-05-18,31.186832226393307
11.543529411764704,-0.3,Yanique ELLINGTON,JAM,"Atlanta, GA (USA)",2018-04-20,31.186302486750925
11.543725490196076,1.5,Diandra GILBERT,JAM,"Raleigh, NC (USA)",2013-03-29,31.185772765104552
11.54392156862745,1.7,Carolyn MOLL,GER,"Wattenscheid, Bochum (GER)",2012-06-16,31.185243061453274
11.544117647058822,1.1,Charlotte WINGFIELD,MLT,Marsa (MLT),2017-05-10,31.184713375796186
11.544313725490195,1.5,Breanna TATE,USA,"Fayetteville, AR (USA)",2016-03-26,31.184183708132352
11.544509803921567,1.3,Gayane CHILOYAN,ARM,Artashat (ARM),2016-05-28,31.183654058460863
11.54470588235294,1.9,Brooklynn MORRIS,USA,"Norfolk, VA (USA)",2012-04-14,31.183124426780807
11.544901960784312,-0.5,Erika Belinda CHÃVEZ,ECU,La Paz (BOL),2012-05-25,31.182594813091264
11.545131578947368,0.4,Jennifer AKINIYMIKA,RUS,Maykop (RUS),2017-08-03,31.181974630454857
11.545394736842105,1.6,Peyton STEWART,USA,"Kalamazoo, MI (USA)",2017-05-13,31.18126388968032
11.545657894736841,1.9,Francena MCCORORY,USA,"Raleigh, NC (USA)",2016-03-25,31.180553181305346
11.545921052631579,-0.2,Ebony MCCLENDON,USA,"Tucson, AZ (USA)",2017-04-08,31.179842505327695
11.546184210526317,2.0,Judy EMEODI,USA,"Fort Worth, TX (USA)",2017-03-18,31.179131861745162
11.546447368421052,0.7,Florentina Costina IUSCO,ROU,Pitesti (ROU),2018-07-26,31.17842125055554
11.54671052631579,1.8,Asha CAVE,BAR,"Terre Haute, IN (USA)",2018-05-13,31.177710671756596
11.546973684210526,1.5,Cindy STEWART,RSA,Potchefstroom (RSA),2010-04-17,31.177000125346126
11.547236842105264,0.5,Olga LENSKAY YARKO,ISR,Kaunas (LTU),2013-06-22,31.176289611321913
11.5475,1.5,Antoinette COBB,USA,"Ruston, LA (USA)",2010-05-14,31.17557912968175
11.547763157894737,0.8,Estie WITTSTOCK,RSA,Potchefstroom (RSA),2008-02-01,31.174868680423415
11.548026315789473,1.2,Autumn HEATH,USA,"Louisville, KY (USA)",2016-04-16,31.174158263544697
11.54828947368421,-0.5,Loungo MATLHAKU,BOT,Johannesburg (RSA),2018-03-01,31.17344787904338
11.548552631578948,0.1,Germaine ABESSOLO BIVINA,CMR,Durban (RSA),2016-06-22,31.17273752691725
11.548815789473684,1.5,Fana ASHBY,TTO,Port-of-Spain (TTO),2009-07-25,31.1720272071641
11.549078947368422,0.8,Lashanti WILLIAMS,USA,"Greensboro, NC (USA)",2019-08-03,31.17131691978171
11.549342105263158,1.1,Olha DANIV-ANDREYEVA,UKR,Donetsk (UKR),2010-07-01,31.170606664767874
11.549605263157895,0.8,Kemi ADEKOYA,BRN,Sofia (BUL),2014-06-28,31.169896442120372
11.549868421052631,1.8,Simone JOHNSON,USA,"Hammond, LA (USA)",2015-05-10,31.169186251837004
11.550131578947369,-2.1,Cevon JONES,USA,"Hampton, VA (USA)",2015-04-10,31.168476093915544
11.550394736842104,-0.2,Geisa Aparecida COUTINHO,BRA,SÃ£o Paulo (BRA),2011-04-16,31.167765968353784
11.550657894736842,-0.1,Anna BULANOVA,KGZ,Doha (QAT),2019-04-21,31.167055875149515
11.55092105263158,0.9,Kasey RODGERS,USA,"Walnut, CA (USA)",2014-04-18,31.166345814300524
11.551184210526316,2.0,Chia-Chen HU,TPE,Taipei City (TPE),2019-03-11,31.1656357858046
11.551447368421053,1.6,Sherrina LOFTON,USA,"Fayetteville, AR (USA)",2009-06-10,31.16492578965953
11.551710526315789,-0.6,Adanaca BROWN,BAH,Nassau (BAH),2015-06-26,31.164215825863113
11.551973684210527,2.0,Indira SPENCE,JAM,"Boulder, CO (USA)",2014-04-12,31.16350589441312
11.552236842105263,0.0,Ezealah IKEM,NGR,Warri (NGR),2015-07-30,31.162795995307356
11.5525,1.2,Andriana FERRA,GRE,Chania (GRE),2014-06-07,31.162086128543606
11.552763157894736,0.2,Beatrice GYAMAN,GHA,Cape Coast (GHA),2016-07-08,31.161376294119663
11.553026315789474,1.5,Rose XEYI,RSA,Paarl (RSA),2018-04-05,31.1606664920333
11.553289473684211,1.4,Eloise DE LA TAILLE,FRA,Castres (FRA),2017-07-26,31.159956722282327
11.553552631578947,0.4,Aleksandra TARASOVA,RUS,Saransk (RUS),2017-06-20,31.159246984864538
11.553815789473685,0.3,Elina MIKHINA,KAZ,Almaty (KAZ),2019-07-26,31.158537279777697
11.55407894736842,0.9,Trinity ROSSUM,USA,"Greensboro, NC (USA)",2019-06-14,31.15782760701962
11.554342105263158,0.9,Bree MASTERS,AUS,"Lakeside Stadium, Melbourne (AUS)",2020-02-06,31.15711796658809
11.554605263157894,1.5,Pia SKRZYSZOWSKA,POL,"Stadion AWF Warszawa, Warszawa (POL)",2020-08-22,31.156408358480896
11.554868421052632,1.5,Amasha DE SILVA,SRI,Colombo (SRI),2020-12-28,31.155698782695836
11.555104166666666,0.5,Kamila CIBA,POL,"Stadion im. MarszaÅ‚ka JÃ³zefa PiÅ‚sudskiego, Radom (POL)",2019-08-23,31.155063148500396
11.5553125,1.4,Tania MINKINS,USA,"Jacksonville, FL (USA)",2015-05-29,31.154501446845337
11.555520833333333,0.5,Ada KOÅODZIEJ,POL,"Stadion im. MarszaÅ‚ka JÃ³zefa PiÅ‚sudskiego, Radom (POL)",2019-08-23,31.15393976544401
11.555729166666666,-0.1,Hina ISHIDO,JPN,Okinawa (JPN),2019-08-05,31.15337810429531
11.555937499999999,0.5,Jiabei YE,CHN,Hefei (CHN),2011-09-08,31.15281646339815
11.556145833333334,0.0,Alicia WHITTLE,USA,"Jacksonville, FL (USA)",2015-05-16,31.152254842751425
11.556354166666667,1.7,Jessica FARR,USA,"High Point, NC (USA)",2015-04-04,31.151693242354042
11.5565625,0.8,Lukesha MORRIS,GBR,Loughborough (GBR),2015-05-17,31.151131662204914
11.556770833333333,1.8,Yuki MIYAZAWA,JPN,Sapporo (JPN),2015-07-12,31.150570102302943
11.556979166666666,1.5,Kadecia BAIRD,GUY,Leonora (GUY),2016-06-18,31.15000856264703
11.5571875,1.3,Kylia WRIGHT,USA,"Columbia, SC (USA)",2017-04-08,31.14944704323608
11.557395833333333,1.4,Lisa WICKHAM,TTO,Port-of-Spain (TTO),2015-06-27,31.148885544069007
11.557604166666666,0.6,DaJah PARKER-LOVE,USA,"Greensboro, NC (USA)",2019-05-03,31.148324065144706
11.557812499999999,2.0,Cecilia TAMAYO,MEX,"Walnut, CA (USA)",2015-04-17,31.14776260646208
11.558020833333334,1.1,Chinyere OKORO,USA,"Clovis, CA (USA)",2019-05-24,31.14720116802004
11.558229166666667,1.7,Kethlin CAMPBELL,USA,"Fayetteville, AR (USA)",2019-04-12,31.146639749817503
11.5584375,0.8,Jadyn MAYS,USA,"Albuquerque, NM (USA)",2019-06-08,31.146078351853355
11.558645833333333,1.4,Taylor MCCORKLE,USA,"Lexington, KY (USA)",2017-05-25,31.145516974126508
11.558854166666666,0.7,Makhaila MILLS,USA,"Greensboro, NC (USA)",2019-06-15,31.14495561663588
11.5590625,0.6,GudbjÃ¶rg Jona BJARNADOTTIR,ISL,Mannheim (GER),2019-06-29,31.14439427938036
11.559270833333333,0.9,Cheyenne KUHN,GER,Mannheim (GER),2019-06-29,31.143832962358857
11.559479166666666,0.2,Le'Shel VINES,USA,"Northridge, CA (USA)",2013-05-11,31.14327166557029
11.559687499999999,1.5,BoglÃ¡rka TAKÃCS,HUN,Budapest (HUN),2019-07-27,31.142710389013548
11.559895833333334,1.4,Nyoka COLE,JAM,"Fayetteville, AR (USA)",2011-04-02,31.14214913268754
11.560104166666667,0.7,Romina Michelle CIFUENTES,ECU,MedellÃ­n (COL),2017-04-29,31.141587896591183
11.5603125,1.1,J'Liyah MILES,USA,"Los Angeles, CA (USA)",2018-04-12,31.14102668072338
11.560520833333333,1.0,Ariyonna AUGUSTINE,USA,"Arcadia, CA (USA)",2018-04-07,31.14046548508303
11.560729166666667,1.6,Lynette RIVES,USA,"Clemson, SC (USA)",2008-05-17,31.139904309669046
11.5609375,1.9,Britni SPRUILL,USA,"Atlanta, GA (USA)",2008-05-17,31.139343154480336
11.561145833333333,-0.4,Jasmine HYDER,USA,"Tempe, AZ (USA)",2010-04-24,31.1387820195158
11.561354166666666,0.7,Jasmine WALLS,USA,"Arlington, TX (USA)",2010-05-16,31.138220904774347
11.561562499999999,1.4,Margherita ZUECCO,ITA,Agropoli (ITA),2018-06-01,31.137659810254892
11.561770833333332,1.6,Carrol HARDY,USA,"Walnut, CA (USA)",2014-04-18,31.137098735956325
11.561979166666667,0.2,Rashan BROWN,BAH,"Athens, GA (USA)",2014-05-10,31.136537681877563
11.5621875,0.7,Keianna ALBURY,BAH,Morelia (MEX),2014-07-04,31.135976648017515
11.562395833333333,1.9,Dominique BULLOCK,USA,"Auburn, AL (USA)",2017-04-22,31.13541563437509
11.562604166666667,1.6,Eefje BOONS,NED,Tilburg (NED),2018-05-21,31.13485464094918
11.5628125,0.4,Jeanine WILLIAMS,JAM,"Atlanta, GA (USA)",2018-04-20,31.13429366773871
11.563020833333333,0.0,Qiuping LIANG,CHN,Jinan (CHN),2010-08-06,31.133732714742578
11.563229166666666,1.7,Valentina MEREDOVA,TKM,Almaty (KAZ),2008-06-07,31.1331717819597
11.5634375,2.0,Kudirat AKHIGBE,NGR,Salamanca (ESP),2008-06-15,31.132610869388973
11.563645833333332,1.1,Marharyta SHEVCHUK,UKR,Donetsk (UKR),2010-07-01,31.132049977029308
11.563854166666667,1.8,Kennedy DENNIS,USA,"Lynchburg, VA (USA)",2018-05-02,31.13148910487961
11.5640625,2.0,Yu ISHIKAWA,JPN,"Edion Stadium, Hiroshima (JPN)",2020-10-24,31.13092825293879
